jooq.advertisement.transcription,jooq.advertisement.id
"Ran-Away from the Subscriber, a very slim black Negro man named Prince, about twenty-four or five years old , can talk low Dutch, and formerly belonged to one Van Riper at Second River; if he gets a little liquor is very talkative; has on a thick homespun bluish colored short coat, an old felt hat, a pair of linen breeches, and one pair of tow trouseers and one spare shirt, is about five feet seven or eight inches high. Any person taking up and securing said Negro so that his master may get him again shall receive Twenty Hard Dollars and all reasonable charges paid by John Blanchard. Hanover, Morris County, June 20, 1780.",cc7ecf51-6c00-4ec9-83b0-6d9cae7f3643
"DESERTED, Cesar Augustus, black driver to the horse department of the Royal Artillery, about five feet high, very much bandy-leg'd; had on when he went away, a regimental blue coat with a red collar, red waistcoat, linen trowsers and round hat. Whoever apprehends the said deserter, shall receive one Guinea reward, by applying to the office of the horse department, No. 16, Nassau Street. It is suspected that he is gone to Bergen Point, or on board some of the vessels in the harbour. Whoever harbours or conceals the said deserter, shall be prosecuted as the law directs.",cdde77fc-f9bd-49ed-85aa-c30c1507b3fc
"Fifty Dollars Reward. RAN-AWAY on the evening of the 7th inst. from Trenton ferry, a likely MULATTO slave, named Sarah, but since calls herself Rachael; She took her son with her, a Mulatto boy named Bob, about six years old, has a remarkable fair complexion, with flaxen hair: She is a lusty wench, about 34 years of age, big with child; had on a striped linsey petticoat, linen jacket, flat shoes, a large white cloth cloak, and a blanket, but may change her dress, as she has other cloaths with her. She was lately apprehended in the first Maryland regiment, where she pretends to have a husband, with whom she has been the principal part of this campaign, and passed herself as a free woman. Whoever apprehends said woman and boy, and will secure them in any gaol, so that their master may get them again, shall receive the above reward, by applying to Mr. Blair M'Clenachan, of Philadelphia, Capt. Benjamin Brooks, of the third Maryland regiment, at camp, or to Mr. James Sterret, in Baltimore. Oct. 18, 1778.	MORDECAI GIST.",ce41de99-a9d9-4ffd-8bda-22aaf65e31b5
English,ceb11d56-6b44-4852-a0e7-b71296751f20
"Five Dollars Reward a Head, RUN-away from the subscriber, on Saturday the 16th inst. three negro men, who it is likely will keep together; one of them is named William, a slim fellow, 27 years of age, about 5 feet 9 inches high, has a remarkable scar across his nose, speaks very good English and Low Dutch: Had on when he went away an old brown coloured coat, and a blue cloth jacket, a pair of new spotted breeches, and linen stockings. Another fellow goes by the name of Harry, about 5 feet 7 inches high, about 30 years of age, had on a linsey woolsey coat coloured grey, a white jacket of ditto, striped over-hawls, and new shoes; took with him a short pair of white linen breeches. The third is called John, about 39 years of age, 5 feet 8 inches high, well set, has a remarkable scar on his upper lip: Had on a brown cloth coat, a blue cloth jacket, linen breeches, and black trowsers. Whoever secures the above negroes, so that their masters may have them again, shall have the above reward, and all reasonable charges, paid by us, DAVID HASBROUCK, NATHANIEL LEFEVER, ANDRES LEFEVER, jun. New-Paltz, in Ulster County, } August 18, 1783",cf655e27-6ae9-49c8-8ea5-43fbbe33a82f
"RUNAWAY NEGROES.
BROUGHT to Baldwin goal on the 18th inst. a negro man, by the name of Sam, belonging to Bennett Terrell of Wilkinson county, also a negro woman, by the name of Amy, who belongs to Randolph Jackson; the owners are requested to come forward, pay expenses, and take them away.
F. SANFORD, Goaler.
January 19.",cfddd864-96d0-495b-8d41-2966934de94f
"One Thousand Continental Dollars Reward. Ran Away on the 24th ult. from the subscriber in Hopewell, a negro man named Toney, about 35 years of age, five feet six or seven inches high-Whoever takes him and secures him so that his master may have him again, shall have the above reward and all reasonable charges paid by Andrew Blackwell. N.B. All persons are forebid to harbour him at their peril.",cfef31b4-4c51-4094-9816-019a774af49c
"Fifty Dollars Reward Will be paid for, the apprehenaton and delivery of a yellow boy named NEILLY, belonging to the estate of Col. N. Stewart. Sn.d boy is about 20 years old, good looking, strong and healthy in appehreance, when talking dinwa out bia worlla, very long, has very large eyes, and a round, full face. Was running on the Coru early last summer, and had a pass on Mrs. Bird, November 28, 1854. n30-tf A. A. Williams Exccotor",d0590f2e-1b6e-43d9-84ec-76e2ceb0695e
"20 DOLLAR REWARD
Absented herself from the subscriber, a
Mulatto Woman named HANNAH, about
25 years of age, formerly the property 
of Mrs. Sarah D, L. Motta.  She is
about 5 feet 7 or 8 inches high, wears a
handkf on her head, has heavy eye-brows,
a down cast look, and when first spoken to
has some hesitation in answering. She has
often been seen in the neighborhood of Mr. Flinn's
Church, where it is supposed she is harbored. The
above reward of 20 dollars will be paid, on lodging the
said wench Hannah in the work-house, or 30 dollars
to any person who will deliver her, and prosecute to
conviction the person who may harbor her.
February 19    C. W BULOW.
",d07aed42-29f7-4d55-8fd4-f6266f1fdf17
"RUN-away from George Bevoi""se, a negro man named FRANK, about 19 years of age, between 5 and 6 feet high, has lost two of his fore teeth, stutters in his speech and has thick lips: Had on and took with him a blue sailor's jacket, an old grey coat-tee, a pair of blue stockings, two pair of grey ditto, and three or four blankets. Whoever takes up said negro man and brings him to his master, living near Brooklyn-ferry, shall have THREE DOLLARS reward.",d08dd435-f0c3-43e1-bc4c-434618894c1e
"TEN DOLLARS REWARD.
RAN away from the subscribers living in Jasper county, state of Georgia, on the last day of January last, two negroes, the one a man, about twenty years of age, black complected, thick beard, rather crossed eyed, about 5 feet 8 or 10 inches high, well made, by the name of Ned, his clothes not recollected. The other a woman, by the name of Priss, about eighteen years old, about 5 feet high and holes in here ears, had on when she went away, a white homespun frock. Ten dollars will be given to any person that will secure either of the said negroes in Jail, and the same sum with all travelling expenses, if delivered to either of the subscribers, living on Murder creek in said county, near Basses' mill. 
ALEXANDER HERROX
JAMES SPRADLIS. 
February 25, 1818. ",d0fc898f-334c-4300-8970-480500538e44
"25 Dollars Reward
Runaway from the subscriber on the 30th March last, SIMON, a Negro Fellow, about 45 years of age; when spoken to appears much alarmed, and has a wild look. Also, DAPHNEY, his wife, about 35 years of age; has a yellow complexion, thin visage, very smart in her speech and actions. Also, her Son CHARLES, about 15 years of age, bushy hair, thin visage, yellow complexion, and very smart. The above Negroes were brought from the low country, and it is supposed they will endeavor to return. The above reward will be paid for hte delivery of them to the subscriber, on his plantation on Santee, or their being lodged in any jail in the state where they can be got. 
JAMES HARTLEY HEXT.",d12d0f0a-41f1-45c4-9d4c-95e419280c46
"RANAWAY from the subscriber living near the Cross Roads, at Lamington, the 20th instant, a yellow fellow, twenty-two years old, near six feet high, named Pomp; had on when he went away a tow shirt and trowsers, a red jacket, and had with him a black and white mixed coat.ý Whoever secures said Negro in any gaol, or returns him to his master, shall have a Half Joe reward, and reasonable charges, paid by DAVID HENRY. Hunterdon, June 27, 1781.",d1704d79-bc4e-4651-aa1f-099538323e20
"Ten Dollars Reward. RUN from the Subscriber, on Friday the 12th Instant, a MULATO BOY, named DAVID, about 13 or 14 Years old, round Visage, and stares much when questioned; had on when he went away, a scarlet Waistcoat and Trowsers. The above Reward will be paid any Person that brings him to No. 39, Dock-street. All Persons are forwarned harbouring or employing him at their Peril. JOHN GOODRICH, jun June 16, 1782.",d24c450e-8cb8-435e-b564-9a02be9ae286
"RANAWAY
A Mulatto Man, named THOMAS, be longing to the estate of Henry Laurens. He is 22 years of age, 5 feet 5 inches high, and well known in the city. Thomas was in the service of a private family, in capacity of a house servant; and as he absconded without any known reason, it is suspected he will attempt to leave the State. All masters of vessels are hereby cautioned against receiveing him, as the law will be strictly enforced. Five dollars will be paid for his delivery to the subscriber, or the master of the work house ; twenty dollars for proof of his having been harbored; and fifty dollars for proof of his having been received on board of any vessle, with the inttention of being surveyed from the State.
JOHN B. LAURENS, East Bay
April 23",d25f1d61-df34-44ca-8fe3-22ac5a67a05a
"20 DOLLARS REWARD. 
RANAWAY from the plantation of John L. Chambers, in the Cane-Brake, Perry country, on 31st ult. two negro fellows; one by the name of DICK, about 23 years old, and five feet two inches high-dark complexion- lately purchased from a man residing in Wilson county Tennessee. 
  The other fellow by the name of GEORGE a bright mulatto, near 6 feet high, slim built, about the same age, and purchased from the same man. It is likely they will attempt to get back to Tennessee. The above reward will be given for their delivery to me, or my overseer, R.S. Boothe, in Perry county, or half that sum for either of them; or any information that will lead to their apprehension and confinement, addressed to the Union Town Post Office, Perry county, will be suitably rewarded. JOHN L. CHAMBERS, Perry co. Feb. 3, 1841. 
>> The Flag of the Union will copy the above once, and charge J.L.C. ",d26597cd-e00d-4588-9adc-83c91a9cfe53
"Run away, 2d of this instant May a Servant Man named John Watson aged about 40 Years, is a short thick Man, fair Complexion, born near New-Castle on Delaware lately redeemed out of Bergin County Goal by Cornelius Wynkoop and Elizabeth Antony, storekeepers, of the said County, for a Considerable Sum of Money, he had on when he went away a Duroys Coat light brown, a Kersey Coat, dark Brown, with Brass Buttons, a Striped Holland Wastcoat and Britches of the same, wears a Wigg or Cap, is very subject to Drink, it is supposed that he has with him a Negro Man named Johnny a middle Sized slender Fellow, Pock broken, about 35 Years of Age, is a very good Cooper, speaks English, French and Dutch and can read and Write, had on an Iron Gray Great Coat, what other Cloath is uncertain, his Master's Name is Peter Valleau. There is also with them another Negro Fellow, named Cato, aged about 22 Years a likely Fellow--some thing taller than the above described and some thing thicker a Native of Madagascar, speaks good English and Dutch had on when he went away, a black homespun Coat with Brass Buttons, a striped homespun jacket and homespun Stockins. had with him 2 pair of new Shooes.",d2dda60e-f904-4cb5-ac93-78e6e742c75f
"20 DOLLARS REWARD.
Absented herself during the
races, a Mulatto Girl named DELIA, 13
or 14 years of age. She is slim, with sharp
visage and prominent eyes ; her hair very
black, and rather short, having lately dropped
in sickness. All persons are cautioned
not to harbor her; as this will be prosecuted
on detection. Enquire at the office, or at No. 
134 Wentworth-street. 
March 19   ",d319134c-caf9-4fb0-96a6-8024c66cde03
"RANAWAY
SAM and his wife BECK, late the property of Mr. Davidson, of Ashley River, and formerly from the Estate of C. Williman, Esq., Sam is a stout middle sized fellow, has a broad Foot, and walks awkwardly, amouth of speech, and is about 45. Beck is well made, and middle size, flat featured, speaks well and quick. If not about the City they may be on the Round O, Combahee, or Stone, where Mr. Williman had Plantations. Ten Dollars, and customary expenses will be paid on their delivery at the Work House in Charleston, or to JAMES C. W. McDONALD, Ashley River.
May 8
fm4
",d3633486-1b4b-4bfe-b1ec-a115694d966f
"WAS committed to the Jail of the city of Richmond, on the 5th day of January, 1838, a Negro Man, who calls himself John Carter to be long to Robert [illegible] of Norfolk Borough; but the said John Carter claims himself to be free. The said Negro Man appears to be about 28 years of age, five feet two or three inches high. The said Negro Man had on when committed, a blue round Jacket and Pantaloons. The owner of the said Negro is requested to come forward, prove property, pay charge and take him away, or else he will be dealt with as the law [illegible].                 JOHN A. QUAY
                                                                                                      D.S for WM D. WREU. S C. R.
Jan 5",d39d8943-8580-4b33-8a03-db578e126388
"NOTICE.--Was committed to the Jail of Norfolk as a Runaway Negro Man PETER; he is 45 years of age, stout built, and [illegible] complexion black; his height 5 feet 7 inches. Said Peter says that he was sold by Peter Tatem of the city of Richmond, near 3 years ago to a speculator, by name George Sholtos, from whom he made his escape. 
The owner of said negro is re[illegible]cated to call and comply with the law in such cases made and provided; or he will be dealt accordingly.
WM. BARNARD,
Jan 5 [69-3m] Jailor Norfolk County.",d3d0f8b8-6990-4ff7-9f4f-582371e83acf
"RUN away from Andrew Reed of Trenton, the 30th of May last, a likely Negro Man named Isaac, about 30 Years of Age, of a middle Stature, and well set; he can play upon a Fiddle: Took with him when he went away, a light colour'd Broad Cloath Jacket, and a Drugget One about the same Colour, a Pair of Leather Breeches, two Ozenbrigg Shirts, and one fine Linnen One with Ruffels at the Breast; a Pair of dark colour' d Yarn Stockings, and a Pair of Shoes half worn: It is supposed he has got more Cloaths with him. Whoever takes up and secures the above Negro Man, so that his Master may have him again, shall have Forty Shillings Reward, paid	by	Andrew Reed.",d58a2e9a-36a2-41e2-ae38-bfc3d8170fb7
"FIVE DOLLARS REWARD. RUN AWAY (or impressed) from Thomas Skinner, No. 256, Broad Street, on Saturday evening the 9th inst. a Mulatto Slave, aged 22 years, about 5 feet inches high, a stout well made fellow, named Tony, but may call himself Anthony Frost, has a bushy thick head of hair, which he combs up very high before in the shape of a roll, round faced, has part of one of his fore-teeth broke out, a very remarkable high breast bone, is very saucy and pert, and thinks a great deal of himself; had on a short blue coat, white metal buttons, striped jacket, and a long pair of blue trowsers. Whoever will apprehend or secure said Mulatto so that his master may get him again, shall have the above reward.--All masters of vessels and others are desired not to harbour said Mulatto at their peril, as they will be prosecuted with the utmost rigour.",d5a98e70-d0ff-4e81-aebf-d6d880991502
"THIRTY DOLLARS REWARD
WILL be given for apprehending and lodging in any jail in or out of the State, a light or yellow complected fellow named BUTLER, about 24 years of age, 5 feet 5 or 6 inches high, stout limbed, likely, and very civil when spoken to, and generally so with his companions; very capable of all kinds of work, and handy with carpenter ' tools, is a good driver of horses,and a complete maker and burner of bricks, sensible and smart; had on when he went away, a large white hat with a broad brim, a round-about jacket, and trowers of bear skin cloth, and absconded on the night of the 8th October. The above reward will be given, and if brought to Savannah all reasonable expenses paid, in addition.
DAVID POLLOCK.
November 10.",d5ca3a69-f553-4f6c-ad07-edd6d51b946e
"STOP THE RUNAWAYS.

ON the 3d instant, two negro fellows runaway from a plantation, near Washington Wilkes county, Georgia - one of them was by the name MANUEL, about 5 feet 6 [illegible] inches high, 23 years of age speaks hastily, is pert and sensible - the other is by the name CLAIBORNE about the same height, a few years younger, [illegible] a down look, and a low gutteral voice. [illegible] dollars will be given as a reward for securing each of the above negroes in jail, and conv[illegible] ing me the earliest information.

DAVID P. HILLHOUSE.

February 17.",d609ec99-b12e-40db-b0b5-51c4965d62d0
"RUNAWAY NEGRO.

MY NEGRO LEWIS, about 45 years old, of small stature, his right arm and hand injured by a cotton gin, ranaway in February last. He is supposed to be lurking about Nashville or Murfreesboro'. I will give $20 reward to any person who will lodge him in jail, or return him to me.
FRANCIS A. OWEN.
Near Lamar, Miss. August 10, 1840.",d64f51f6-66b9-439e-aadd-238dfe96bd00
"10 Dollars Reward. RANAWAY in January 1st, a Negro Woman named LUCY, formerly the property of Mr. John Rutledge. She is stout built, and generally goes by the name of Lucy Bee. Ten Dollars will be given for proof to conviction of her being harboured by a white person, and five dollars if by a person of colour, or a suitable reward for her delivery at the Work House. ",d6c80a4d-b925-47fa-980f-1dbd7d40319e
"$10 REWARD will be given to whoever will take up and lodge in the jail of N. Orleans or in any other jail in this state to, or bring back to  Mr. Joseph Sauvinet, No 126 Royal Street, the negro John, aged about 22 to 24 years, belonging to mr Francois Rigaud, of Grand Isle; he speaks English only, is 5 feet 2 ro 3 inches high, French measure, strong built, slightly marked with the small pox, very dark skin, bow legged; he must still have the mark of a scratch on one of his legs.  He had on when he went away, a pair of sattinet pantaloons of light grey, a jacket of brown cloth with arms cut off, a light colored bearskin jacket, and an old hat, the upper part sewed; he has been absent since Monday, the 11th inst.
taw4i  feb 14",d7dd08ff-8404-480b-9149-4f03ff6f728a
"$200 Reward - Ran away from the subscriber, living in Charlotte county Virginia, on the 25th day of December, 1836, a Negro man, named JIM. Jim is between 38 and 40 years of age, six feet or upwards high, tolerably spare made, dark complexion, has rather an unpleasant countenance, one of his legs is smaller than the other, he limps when he walks - he is a good blacksmith, works with his left hand to the hammer; his wife belonged to Jos Friend who moved to Kanawha county, Va., a few weeks before he ran away: it is very possible he has obtained free papers. From a letter from Mr. Friend to me, he was at work in his shop, about the ninth of May, 1837 - Rice Green, Mr. Friend's overseer, told me he saw him at work in Mr. Friend's Coal Bank and Smith Shop, several times in the year 1837. I will give the above reward if delivered to me in Charlotte county, or $150 if secured in any jail in the State of Virginia so I get him again.
THOMAS ROBERTS
Dec 14  63-w4w",d86b2174-cd50-4754-9174-1c6212aaca6f
"$25 REWARD.                                      
RUNAWAY from the Subscriber in Meredianville, on the night of the 28th February last, a negro man named NED. He is a large stout fellow, near six-feet high. He had on when he left me, a pair of dark linsey pantaloons, a short coat of drab cloth of a whiteish color, and black woollen hat nearly new. Any person who will deliver said negro to me, or confine him in jail so that I get him again, shall receive the above reward.            
ROBERT S. MILLER                                
Meredianville, Madison county. March 8 [illegible]                                ",d8f1d0cf-e432-4e77-9239-08398d0ecb74
"A NEGRO Deserted. LEFT his Master's house the 10th inst, a negro man called ADAM, he is a tall stout made fellow, with a remarkable scar, a mark above his left eye-brow. Whoever will apprehend the said negro, and bring him to Mr. Campbell's Office, near the Coffee-House, shall have a reward of Three Guineas; and the same reward will be given to any person, who may inform where he is lurking, so as that he may be apprehended, Masters of vessels and others are hereby warned not to employ or protect him, otherwise they may depend upon being prosecuted according to law; concealing a run-away negro being as criminal as receiving stolen goods.",d8fd24c3-2a7c-462c-b803-699221e14885
"RUN AWAY a few days ago from the regiment of Brunswick Dragoons, at Flat-Land, on Long Island, a Black named Prince Dennen, Drummer in said regiment, about five feet ten inches high, stout built, had on a suit of light blue cloaths quite new. Whoever will secure him so that he may be brought back, or delivered over to any non-commissioned officer of the said regiment, shall receive a proper reward for so doing; and every one is forbid concealing him at their peril.",d9396111-70c7-484d-adb0-be6d42307c6a
"STOP THE THIEF.
A FREE MAN who calls himself, HENRY FIELDS, has stolen from the subscriber living near Salem, Franklin county, a Negro woman name MARIA. The negro man is a low, heavy set fellow, tolerably black, about 5 feet 6 inches high. He has a certificate from Col. Micah Taut, that he is a free man. The girl is of a yellow complexion, spare built, about 5 feet high; as I now recollect she has a scar from a burn on one of her cheeks; but not recollected which; she is 18 or 19 years of age. It is thought that they will make for Kentucky, and from there to a free State. I will give $25 for the apprehension of the girl, and $25 for the boy, if confined in any Jail so that I can get them. The boy has with him a Fiddle. He stole a Grey Mare from Wm. Devin, near Winchester.
WM. WOODS.
August 3d, 1840--wfit",d940fdb1-83a2-4b3b-8342-0ee14f5d7bff
"RUN-away from Powles-hook, a negro Man called Osborn, about five feet four inches high, twenty-seven years of age, has a remarkable small waist and bad legs, of a plausible address, pretends to a knowledge of cooking, has a down cast look when he is spoke to by strangers, seemingly the effect of bashfulness. Had on when he went off, a brown coat, white waistcoat, breeches and Stockings, and a new round hat. Whoever will secure him, or give information to the Printer, so that he may be secured, shall receive Five Dollars Reward. And 'tis requested that no person will employ him.",d9490952-5a3f-481c-865c-7d052e3a1f7e
"FIVE DOLLARS REWARD. 
Ranaway, on the night of the 14th inst. ABRAHAM, a Negro Man, about 21 years of age, 5 feet 6 inches high, large eyes, his hair combed very high in front, and small whiskers ; dress a round dark grey jacket, white waistcoat, and dark bottle green pantaloons. The above reward will be paid for his delivery to the master of the work house, or the subscriber. Masters of vessels are hereby cautioned against employing or taking said Negro out of the State, as the law in that case will be rigidly enforced.
WM. BEE; 52 Meeting-st.
pril 24",d97f8bfd-b065-4621-aead-c71165f15392
"Three Pounds R E W A R D. RAN away from the subscriber in Mendham, Morris county, the 25th of May, a negro fellow named Cuff, about 26 years old, five feet ten inches high, has a scar on one of his hands by the cut of an ax, from his little finger knuckle to the third finger, so that it occasions his little finger to stand in to the palm of his hand; had on when he went away a thick coat, black and white wool mixed in the cards, tow shirt and trowsers, new shoes. Whoever takes up said fellow, and secures him in any gaol, so that the owner may have him again, shall receive the above reward, and all reasonable charges by SAMUEL WELLS. Mendham, June 18, 1783.",d9d9972d-c766-48d3-84e8-6f98638016df
"RUNAWAY NEGRO.
MY NEGRO LEWIS, about 45 years old, of small stature, his right arm and hand injured by a cotton gin, ran away in February last. He is supposed to be lurking about Nashville or Murfreesboro. I will give $20 reward to any person who will lodge him in jail, or return him to me.
FRANCIS A. OWEN.
Near Lamar, Miss. August 10, 1840.",da03c301-6edc-417c-8043-5616096fb866
"COMMITTED 
To the Jail of this county, in the 27th instant, B.B. Breedin Esq. Justice of the Peace, a negro boy who calls himself JOE, and says he belongs to John Rochelle of Louisiana 13 miles above New Orleans. He is five feet 9 inches high, slender made, 20 or 21 years old, very black. His owner is requested to come forward prove property, pay all costs and charges and take him away, or he will be sold according to the statue in each case made and provided.
J. BATES Jr.
Jan 30.- 91f Sher'ff. M.C.",da3ed354-1f11-47bc-a994-6e5779b8a5be
"5 DOLLARS REWARD.
Absconded from the suscri-
ber, on the night of the 12th inst. a Mulat-
to Girl, named LOUISA ; a bout five feet
high, stout built--as she has taken more
than one dress with her, it is likely she
will change often.  The above reward will
be given, and all reasonable expenses paid,
by delivering her to the subscriber, or to the master
of the work-house.  All persons are cautioned not to
harbor the said girl, as the law will be rigorously en-
forced against them.
                 ELIAS ABRAHAMS.
May 25",dabb0fb6-95ca-41fe-a55a-0a5e02f516bf
"20 DOLLARS REWARD.
Ranaway in Jan. last, a Negro Woman named JENNY. She is about 25 years of age, 5 feet high, of a mustee complexion ; supposed to be harbored in the neighborhood of Mr. Hugh Rose, Christ Church Parish-formerly the property of Wm. Michau, deceased, and for several years has been living on Mr. Rose's plantation-no doubt frequently in Charleston. The above reward will be paid to any person who will lodge her in the work-house in Charleston, or deliver her to the subscriber on Santee, near Lennd's Ferry.
SAMUEL PERDIAU.
May 15       th5
",dac94392-acef-4376-b8e8-83614326fea4
"Brought to Jail
In Marietta, Cob county, Georgia two Negroes, a man by the name of George, and a woman named Carolina, They say they belong to a man by the name of William Youngblood, say they were brought by the said Youngblood in Norfolk, Virginia, and brought to Georgia, and ranaway from a Camp near Eatonton, Ga. Said negroes were brought to Jail the 23rd February last, the owner is requested to come forward, prove property, and take them away, or I shall proceed to sell them according to law.
John Anderson, Jailer Cobb, co. Ga.
Aug. 23, 1853 12 tf.",daf58e4a-1805-4a2a-85ac-8299a9c2e0f1
"25 DOLLARS REWARD.
Ranaway from subscriber on the 30th March last, SIMON, a Negro Fellow, about 45 years of age; when spoken to appears much alarmed, and has a wild look. Also, DAPHNEY, his wife, about 35 years of age; has a yellow complexion, thin visage, very smart in her speech and actions. Also, her Son CHARLES, about 15 years of age, bushy hair, thin visage, yellow complexion, and very smart. The above Negroes were brought from the low country, and it is supposed they will endeavor to return. The above reward will be paid for the delivery of them to the subscriber, on his plantation on Santee, or their being lodged in any jail in the state where they can be got.
JAMES HARTLEY HEXT.
MAY 16    6?",daf59feb-1726-46a3-a30b-f5646e811b70
"$200 REWARD. - Ran away from the subscriber, living in the county of Chesterfield, on the 11th instant, my two Negro Men, named EDMOND and HENRY: the first named is about 23 years of age, inclined to be knock-kneed, tall and black; the last, a tall black fellow, about 21 years of age, many scars on his face and hands, occasioned by a burn; on his right cheek there are two or three large whelts, also produced by fire. they were both employed last year, by Mr. Richardson, on the James River Canal. Henry had on, when he went off, a broad-cloth blue dress-coat: Edmund had on a dark short coat and pantaloons - I will give a reward of $20 each, if delivered to me, or secured in any jail in the State, so that I get them again; and if taken out of the State $100 each, if delivered to me. BENJAMIN GRAVES. 
January 12 72-2awtf",dbbeca32-2584-4cd6-92b3-46df62377361
"20 Dollars Reward.
RANAWAY from the subscriber on TUESDAY the 30th inst. a bright colored Negro Man named
ABNER,
bought by me of Wm. S. Brown of this city: te said negro is about 21 years old, 5 feet 7 inches high, or thereabout. Very slim and straight, speaks English only, no scars about him perceptible; had on when he went away a blue surtout Coat, a fur Hat, a pair of Bennets Cord yellow Pantaloons, a pair of brokans, and coarse shirt. The above reward and all reasonable charges will paid, for apprehending and lodging said negro in jail, or returning him to the subscriber in Fouché st. one house from Julie-st. No. 43.

D.L.PEIRCE

WHO HAS FOR SALE,
Two first rate HORSES, a DRAY, and a Negro WOMAN, cook, washer, &c.
June 22",dbc5bda6-4c3e-4b1d-ab0f-9f5b00d537b5
"RANAWAY
FROM the Steamer Ellen Kirkman at this place on the 4th inst a negro man named AMERICUS, but calls himself William. He is about 30 years old, 5 feet 10 inches high, of dark color, and rather lean and thin about the jaws-has the marks of the whip. Had on a black fur hat, a brown colored summer cloth coat with velvet collar, and linen pantaloons. He is most probably lurking about Nashville or vleiniry. He was formerly owned by John P. Erwin, Esq.- We will give $25 if taken in this county, or $20 out of it and lodged in jail.
Johnson, Rayburn & On.
Nashville, Angnet, 7th, 1840. -Ren",dbd7bf42-abc6-42bf-a64a-35e8deb5bd64
"$50 Reward
For Martin and Emanuel who runaway from the subscriber (living in Hardeman county Tennessee) on the 31st Nov. last; Martin is about 2 years old about five feet 8 or 10 inches high, spar  made, brisk and active, in his general deportmen silent and submissive, his complexion brown, his lips project and when spoken to apt to sigh before answering, no marks recollected.
Emanuel is about 25 years old, five feet 5 or 6 inches high of a black complexion and wears whiskers, his eyes disposed to redness, especially when angry or frightened; on one of his arms (I think the left) near the shoulder and on the fore part there is a scar like a burn, with a small hole, the remains of a rising in early youth; I also think there are several dark splotches from the same cause; also on the arm; their clothes are white yarn Jeans, round-a-bout and pantaloons. I will give the above reward if they are delivered to me or secured in any Jail, so that I get them again.
James D. Allen.
Boliver. Dec. 12, 1839-Jan. 3 - w8w.
Boliver Sentinel.",dbe5f1f1-bb49-4076-96fa-e53107e67dc2
"20 Dollars Reward.
RANAWAY from the subscriber on
TUESDAY the 30th inst. a bright
colored Negro Man name
ABNER,
bought by me of Wm. S. Brown of this ci-
ty : te said negro is about 21 years old, 5
feet 7 inches high, or thereabout. Very 
slim and straight, speaks English only, no
scars about him perceptible; had on when he
went away a blue surtout Coat, a fur Hat, 
a pair of bennets Cord yellow Pantaloons,
a pair of brokans, and coarse shirt. The
above reward and all reasonable charges
will paid, for apprehending and lodging
said negro in jail, or returning him to the
subscribe in Fouche st. one house from 
Julie-st. No. 43.
",dc6aa712-47d0-40df-85e7-fb1f4f953b0e
"20 DOLLARS REWARD
Will be paid for the apprehension of ZEPHIRE or JEFFRY, a Negro, who escaped from Savannah, in company with several others, the latter end of last month. He is about 50 years old, African born, ; he speaks broken English and French; the only part of his dress recollected is a leather hat. The above reward will be paid, on his delivery either in the jail of Savannah or Charleston
MARIA LOUISA KERBLAY
Augusta, March 21        l5    [M 29]",dca69c86-8e07-41d4-b356-53d416a96301
"NOW IN BATON-ROUGE JAIL.
A negro man who says his name is ISRAEL, about 25 years of age, 5 feet 7 or 8 inches high, says he belongs to Mr. Whit-lock, residing near St Martin-sville, in the parish of St. Mar-tin   The above slave was captured and lodged in jail the 5th of January 1824, and has been advertised according to law. The owner is requested to come forward, prove property, pay charges, and take him away.
ANDREW BLACK,
Jailor.
Feb 7",dd66da2d-ceaa-4d03-aaa4-5b8b7ef25cd3
"RUN away from Messrs. Ray, and Fitzsimmons, two miles beyond Jamaica, a Negro and Negro Wench, about eight days ago. The Negro's name HERCULES, about 22 years of age, apt to stutter on a surprize, has thick lips, and had on a white flannel shirt, white jacket with sleeves, velvet plush breeches; the Wench young and lusty, with three scars on each cheek, both from the southward, the wench was seen in New York, and the negro at Brooklyn. Whoever secures said negro, and negro Wench, so as they may be had by the subscribers, shall receive for each Five Dollars reward, and reasonable charges paid by us. RAY and FITZSIMONS. Jamaica, May 7, 1781.",df61cceb-1839-45bd-aafe-f2b417b24fcd
"Ran-away from the Subscriber, On the 18th of June last, A NEGRO BOY named JACK, aged about sixteen years.-ý Any person taking up said Negro Boy, and delivering him to his Master, shall have one Guinea Reward for his trouble; and also a Reward of Five Guineas for discovering such person or persons, who may have employed, harboured, concealed, or entertained said Negro Boy. JEROMUS LOTT. King's-County, July 29, 1783.",df9b1a9a-59bf-46e8-b04a-a495d580a49a
"RUN away from the Subscriber about fourteen days past, a Negro man named Pompey, a well set Fellow about 5 Feet 8 inches high, speaks both English and Dutch, but something broken, had on when he went away, a claret coloured coat, a grey waistcoat, lined with flannel, blue broadcloth breeches, white linnen trowsers, one check, and two white shirts, is about 35 years of age: Whoever takes up said slave, and secures him in any of his Majesty's gaols, or returns him to his Master at Newark in New-Jersey, or to Captain Josiah Banks, at Hackinsack, in the county of Bergen, shall have four Dollars reward from me. May 11, 1773. DAVID OGDEN.",e0237897-5e16-49e4-a9f4-5ee345fd2926
